"","X","product.id","product.category","product.name","product.price","product.discount"
"21814",21814,"AP-21814","Fashion","T - Shirts",82,0.05
"21815",21815,"CP-21815","Fashion","Shirts",196,0.02
"21816",21816,"PZ-21816","Fashion","Jeans",54,0.03
"21817",21817,"PQ-21817","Fashion","Suits",109,0.02
"21818",21818,"PZ-21818","Fashion","Sports Wear",42,0.02
"21819",21819,"OL-21819","Fashion","Casula Shoes",122,0.05
"21820",21820,"PZ-21820","Fashion","Running Shoes",224,0.02
"21821",21821,"PQ-21821","Fashion","Formal Shoes",213,0.04
"21822",21822,"OL-21822","Fashion","Sneakers",15,0.03
"21823",21823,"CP-21823","Fashion","Titak watch",76,0.01
"21824",21824,"RS-21824","Fashion","Fossil Watch",159,0.03
"21825",21825,"AB-21825","Fashion","T - Shirts",82,0.01
"21826",21826,"XP-21826","Fashion","Shirts",196,0.03
"21827",21827,"XP-21827","Fashion","Jeans",109,0.03
"21828",21828,"AP-21828","Fashion","Suits",54,0.02
"21829",21829,"AP-21829","Fashion","Sports Wear",42,0.02
"21830",21830,"AP-21830","Fashion","Casula Shoes",61,0.02
"21831",21831,"PQ-21831","Fashion","Running Shoes",56,0.03
"21832",21832,"OL-21832","Fashion","Formal Shoes",71,0.02
"21833",21833,"CP-21833","Fashion","Sneakers",15,0.05
"21834",21834,"OL-21834","Fashion","Titak watch",76,0.04
"21835",21835,"AP-21835","Fashion","Fossil Watch",79,0.03
"21836",21836,"PZ-21836","Fashion","T - Shirts",82,0.05
"21837",21837,"PQ-21837","Fashion","Shirts",49,0.04
"21838",21838,"PZ-21838","Fashion","Jeans",43,0.02
"21839",21839,"XP-21839","Fashion","Suits",109,0.01
"21840",21840,"OL-21840","Fashion","Sports Wear",17,0.02
"21841",21841,"PQ-21841","Fashion","Casula Shoes",40,0.05
"21842",21842,"CP-21842","Fashion","Running Shoes",224,0.03
"21843",21843,"CP-21843","Fashion","Formal Shoes",106,0.01
"21844",21844,"XP-21844","Fashion","Sneakers",15,0.01
"21845",21845,"AP-21845","Fashion","Titak watch",114,0.03
"21846",21846,"OL-21846","Fashion","Fossil Watch",31,0.05
"21847",21847,"AP-21847","Fashion","T - Shirts",82,0.05
"21848",21848,"RS-21848","Fashion","Shirts",39,0.05
"21849",21849,"AP-21849","Fashion","Jeans",54,0.01
"21850",21850,"RS-21850","Fashion","Suits",21,0.04
"21851",21851,"CP-21851","Fashion","Sports Wear",21,0.02
"21852",21852,"PZ-21852","Fashion","Casula Shoes",122,0.05
"21853",21853,"OL-21853","Fashion","Running Shoes",224,0.05
"21854",21854,"XP-21854","Fashion","Formal Shoes",42,0.04
"21855",21855,"OL-21855","Fashion","Sneakers",62,0.05
"21856",21856,"AB-21856","Fashion","Titak watch",228,0.01
"21857",21857,"OL-21857","Fashion","Fossil Watch",31,0.01
"21858",21858,"XP-21858","Fashion","T - Shirts",82,0.04
"21859",21859,"PQ-21859","Fashion","Shirts",49,0.02
"21860",21860,"CP-21860","Fashion","Jeans",43,0.02
"21861",21861,"RS-21861","Fashion","Suits",54,0.05
"21862",21862,"XP-21862","Fashion","Sports Wear",17,0.01
"21863",21863,"PQ-21863","Fashion","Casula Shoes",24,0.03
"21864",21864,"CP-21864","Fashion","Running Shoes",224,0.05
"21865",21865,"XP-21865","Fashion","Formal Shoes",71,0.02
"21866",21866,"PQ-21866","Fashion","Sneakers",31,0.04
"21867",21867,"OL-21867","Fashion","Titak watch",114,0.01
"21868",21868,"AP-21868","Fashion","Fossil Watch",53,0.05
"21869",21869,"PZ-21869","Fashion","T - Shirts",62,0.02
"21870",21870,"AP-21870","Fashion","Shirts",196,0.05
"21871",21871,"AB-21871","Fashion","Jeans",54,0.03
"21872",21872,"AP-21872","Fashion","Suits",36,0.04
"21873",21873,"CP-21873","Fashion","Sports Wear",28,0.04
"21874",21874,"OL-21874","Fashion","Casula Shoes",24,0.02
"21875",21875,"CP-21875","Fashion","Running Shoes",74,0.05
"21876",21876,"PQ-21876","Fashion","Formal Shoes",42,0.02
"21877",21877,"PZ-21877","Fashion","Sneakers",20,0.03
"21878",21878,"OL-21878","Fashion","Titak watch",57,0.04
"21879",21879,"AB-21879","Fashion","Fossil Watch",53,0.05
"21880",21880,"PZ-21880","Fashion","T - Shirts",82,0.02
"21881",21881,"AP-21881","Fashion","Shirts",39,0.03
"21882",21882,"XP-21882","Fashion","Jeans",109,0.03
"21883",21883,"PQ-21883","Fashion","Suits",27,0.02
"21884",21884,"CP-21884","Fashion","Sports Wear",85,0.05
"21885",21885,"AB-21885","Fashion","Casula Shoes",24,0.04
"21886",21886,"XP-21886","Fashion","Running Shoes",224,0.03
"21887",21887,"AP-21887","Fashion","Formal Shoes",71,0.04
"21888",21888,"RS-21888","Fashion","Sneakers",12,0.05
"21889",21889,"XP-21889","Fashion","Titak watch",76,0.05
"21890",21890,"XP-21890","Fashion","Fossil Watch",159,0.03
"21891",21891,"XP-21891","Fashion","T - Shirts",49,0.03
"21892",21892,"AB-21892","Fashion","Shirts",49,0.04
"21893",21893,"XP-21893","Fashion","Jeans",72,0.02
"21894",21894,"AB-21894","Fashion","Suits",109,0.01
"21895",21895,"PQ-21895","Fashion","Sports Wear",17,0.02
"21896",21896,"PZ-21896","Fashion","Casula Shoes",30,0.03
"21897",21897,"PZ-21897","Fashion","Running Shoes",112,0.02
"21898",21898,"XP-21898","Fashion","Formal Shoes",213,0.02
"21899",21899,"XP-21899","Fashion","Sneakers",62,0.05
"21900",21900,"AP-21900","Fashion","Titak watch",114,0.03
"21901",21901,"RS-21901","Fashion","Fossil Watch",79,0.05
"21902",21902,"XP-21902","Fashion","T - Shirts",248,0.04
"21903",21903,"AP-21903","Fashion","Shirts",49,0.02
"21904",21904,"CP-21904","Fashion","Jeans",54,0.05
"21905",21905,"PQ-21905","Fashion","Suits",54,0.02
"21906",21906,"OL-21906","Fashion","Sports Wear",21,0.03
"21907",21907,"CP-21907","Fashion","Casula Shoes",61,0.03
"21908",21908,"PQ-21908","Fashion","Running Shoes",44,0.02
"21909",21909,"RS-21909","Fashion","Formal Shoes",71,0.02
"21910",21910,"AB-21910","Fashion","Sneakers",31,0.01
"21911",21911,"PQ-21911","Fashion","Titak watch",76,0.05
"21912",21912,"RS-21912","Fashion","Fossil Watch",53,0.02
"21913",21913,"XP-21913","Fashion","T - Shirts",62,0.03
"21914",21914,"AB-21914","Fashion","Shirts",39,0.04
"21915",21915,"RS-21915","Fashion","Jeans",54,0.04
"21916",21916,"OL-21916","Fashion","Suits",21,0.01
"21917",21917,"OL-21917","Fashion","Sports Wear",42,0.01
"21918",21918,"AB-21918","Fashion","Casula Shoes",61,0.02
"21919",21919,"PQ-21919","Fashion","Running Shoes",224,0.01
"21920",21920,"AP-21920","Fashion","Formal Shoes",213,0.05
"21921",21921,"OL-21921","Fashion","Sneakers",15,0.01
"21922",21922,"RS-21922","Fashion","Titak watch",57,0.05
"21923",21923,"PQ-21923","Fashion","Fossil Watch",31,0.04
"21924",21924,"OL-21924","Fashion","T - Shirts",82,0.02
"21925",21925,"RS-21925","Fashion","Shirts",65,0.04
"21926",21926,"CP-21926","Fashion","Jeans",72,0.05
"21927",21927,"CP-21927","Fashion","Suits",36,0.02
"21928",21928,"RS-21928","Fashion","Sports Wear",21,0.05
"21929",21929,"CP-21929","Fashion","Casula Shoes",24,0.05
"21930",21930,"PZ-21930","Fashion","Running Shoes",44,0.04
"21931",21931,"CP-21931","Fashion","Formal Shoes",106,0.01
"21932",21932,"OL-21932","Fashion","Sneakers",31,0.04
"21933",21933,"AP-21933","Fashion","Titak watch",45,0.01
"21934",21934,"PZ-21934","Fashion","Fossil Watch",159,0.02
"21935",21935,"XP-21935","Fashion","T - Shirts",82,0.03
"21936",21936,"PZ-21936","Fashion","Shirts",65,0.03
"21937",21937,"CP-21937","Fashion","Jeans",109,0.01
"21938",21938,"RS-21938","Fashion","Suits",54,0.01
"21939",21939,"OL-21939","Fashion","Sports Wear",28,0.03
"21940",21940,"PZ-21940","Fashion","Casula Shoes",40,0.03
"21941",21941,"CP-21941","Fashion","Running Shoes",224,0.03
"21942",21942,"XP-21942","Fashion","Formal Shoes",42,0.03
"21943",21943,"AB-21943","Fashion","Sneakers",12,0.04
"21944",21944,"PZ-21944","Fashion","Titak watch",45,0.04
"21945",21945,"CP-21945","Fashion","Fossil Watch",31,0.03
"21946",21946,"AP-21946","Fashion","T - Shirts",62,0.04
"21947",21947,"AB-21947","Fashion","Shirts",49,0.05
"21948",21948,"PZ-21948","Fashion","Jeans",218,0.02
"21949",21949,"CP-21949","Fashion","Suits",54,0.01
"21950",21950,"AP-21950","Fashion","Sports Wear",21,0.05
"21951",21951,"RS-21951","Fashion","Casula Shoes",61,0.01
"21952",21952,"PZ-21952","Fashion","Running Shoes",112,0.03
"21953",21953,"PZ-21953","Fashion","Formal Shoes",71,0.03
"21954",21954,"CP-21954","Fashion","Sneakers",62,0.05
"21955",21955,"PQ-21955","Fashion","Titak watch",114,0.01
"21956",21956,"PZ-21956","Fashion","Fossil Watch",159,0.01
"21957",21957,"CP-21957","Fashion","T - Shirts",248,0.02
"21958",21958,"PQ-21958","Fashion","Shirts",196,0.03
"21959",21959,"CP-21959","Fashion","Jeans",72,0.01
"21960",21960,"RS-21960","Fashion","Suits",27,0.02
"21961",21961,"CP-21961","Fashion","Sports Wear",28,0.01
"21962",21962,"PZ-21962","Fashion","Casula Shoes",61,0.02
"21963",21963,"AB-21963","Fashion","Running Shoes",74,0.04
"21964",21964,"XP-21964","Fashion","Formal Shoes",42,0.02
"21965",21965,"XP-21965","Fashion","Sneakers",12,0.01
"21966",21966,"XP-21966","Fashion","Titak watch",45,0.01
"21967",21967,"PZ-21967","Fashion","Fossil Watch",39,0.03
"21968",21968,"PQ-21968","Fashion","T - Shirts",124,0.05
"21969",21969,"AP-21969","Fashion","Shirts",39,0.01
"21970",21970,"AB-21970","Fashion","Jeans",43,0.02
"21971",21971,"PQ-21971","Fashion","Suits",54,0.02
"21972",21972,"RS-21972","Fashion","Sports Wear",85,0.04
"21973",21973,"XP-21973","Fashion","Casula Shoes",61,0.03
"21974",21974,"RS-21974","Fashion","Running Shoes",224,0.04
"21975",21975,"AP-21975","Fashion","Formal Shoes",53,0.05
"21976",21976,"RS-21976","Fashion","Sneakers",31,0.05
"21977",21977,"AB-21977","Fashion","Titak watch",45,0.04
"21978",21978,"CP-21978","Fashion","Fossil Watch",159,0.05
"21979",21979,"XP-21979","Fashion","T - Shirts",124,0.04
"21980",21980,"RS-21980","Fashion","Shirts",65,0.02
"21981",21981,"AB-21981","Fashion","Jeans",109,0.04
"21982",21982,"CP-21982","Fashion","Suits",27,0.05
"21983",21983,"PQ-21983","Fashion","Sports Wear",17,0.03
"21984",21984,"OL-21984","Fashion","Casula Shoes",122,0.03
"21985",21985,"AP-21985","Fashion","Running Shoes",112,0.01
"21986",21986,"PQ-21986","Fashion","Formal Shoes",106,0.05
"21987",21987,"RS-21987","Fashion","Sneakers",20,0.04
"21988",21988,"RS-21988","Fashion","Titak watch",45,0.01
"21989",21989,"PZ-21989","Fashion","Fossil Watch",31,0.05
"21990",21990,"AP-21990","Fashion","T - Shirts",62,0.03
"21991",21991,"CP-21991","Fashion","Shirts",196,0.05
"21992",21992,"AP-21992","Fashion","Jeans",72,0.01
"21993",21993,"XP-21993","Fashion","Suits",27,0.01
"21994",21994,"PZ-21994","Fashion","Sports Wear",28,0.03
"21995",21995,"CP-21995","Fashion","Casula Shoes",40,0.04
"21996",21996,"OL-21996","Fashion","Running Shoes",224,0.01
"21997",21997,"PQ-21997","Fashion","Formal Shoes",53,0.03
"21998",21998,"CP-21998","Fashion","Sneakers",15,0.03
"21999",21999,"PZ-21999","Fashion","Titak watch",76,0.05
"22000",22000,"AB-22000","Fashion","Fossil Watch",31,0.01
"22001",22001,"AB-22001","Fashion","T - Shirts",124,0.01
"22002",22002,"AP-22002","Fashion","Shirts",98,0.04
"22003",22003,"RS-22003","Fashion","Jeans",109,0.04
"22004",22004,"PQ-22004","Fashion","Suits",36,0.03
"22005",22005,"OL-22005","Fashion","Sports Wear",42,0.04
"22006",22006,"AP-22006","Fashion","Casula Shoes",61,0.04
"22007",22007,"XP-22007","Fashion","Running Shoes",224,0.05
"22008",22008,"XP-22008","Fashion","Formal Shoes",53,0.02
"22009",22009,"CP-22009","Fashion","Sneakers",12,0.04
"22010",22010,"CP-22010","Fashion","Titak watch",76,0.02
"22011",22011,"OL-22011","Fashion","Fossil Watch",79,0.03
"22012",22012,"RS-22012","Fashion","T - Shirts",82,0.05
"22013",22013,"PZ-22013","Fashion","Shirts",196,0.03
"22014",22014,"XP-22014","Fashion","Jeans",109,0.01
"22015",22015,"CP-22015","Fashion","Suits",21,0.05
"22016",22016,"OL-22016","Fashion","Sports Wear",21,0.02
"22017",22017,"XP-22017","Fashion","Casula Shoes",40,0.02
"22018",22018,"RS-22018","Fashion","Running Shoes",74,0.05
"22019",22019,"RS-22019","Fashion","Formal Shoes",213,0.04
"22020",22020,"XP-22020","Fashion","Sneakers",62,0.04
"22021",22021,"RS-22021","Fashion","Titak watch",57,0.02
"22022",22022,"CP-22022","Fashion","Fossil Watch",39,0.01
"22023",22023,"CP-22023","Fashion","T - Shirts",248,0.05
"22024",22024,"PQ-22024","Fashion","Shirts",49,0.03
"22025",22025,"PZ-22025","Fashion","Jeans",72,0.03
"22026",22026,"PZ-22026","Fashion","Suits",109,0.05
"22027",22027,"CP-22027","Fashion","Sports Wear",21,0.02
"22028",22028,"RS-22028","Fashion","Casula Shoes",61,0.02
"22029",22029,"XP-22029","Fashion","Running Shoes",74,0.02
"22030",22030,"PZ-22030","Fashion","Formal Shoes",213,0.05
"22031",22031,"AP-22031","Fashion","Sneakers",15,0.01
"22032",22032,"AB-22032","Fashion","Titak watch",76,0.01
"22033",22033,"AP-22033","Fashion","Fossil Watch",79,0.04
"22034",22034,"XP-22034","Fashion","T - Shirts",62,0.01
"22035",22035,"CP-22035","Fashion","Shirts",98,0.02
"22036",22036,"AB-22036","Fashion","Jeans",72,0.04
"22037",22037,"AB-22037","Fashion","Suits",109,0.02
"22038",22038,"CP-22038","Fashion","Sports Wear",28,0.04
"22039",22039,"PZ-22039","Fashion","Casula Shoes",40,0.03
"22040",22040,"OL-22040","Fashion","Running Shoes",74,0.04
"22041",22041,"CP-22041","Fashion","Formal Shoes",42,0.02
"22042",22042,"OL-22042","Fashion","Sneakers",31,0.04
"22043",22043,"RS-22043","Fashion","Titak watch",228,0.01
"22044",22044,"PZ-22044","Fashion","Fossil Watch",53,0.04
"22045",22045,"RS-22045","Fashion","T - Shirts",82,0.01
"22046",22046,"PZ-22046","Fashion","Shirts",65,0.04
"22047",22047,"RS-22047","Fashion","Jeans",43,0.04
"22048",22048,"PQ-22048","Fashion","Suits",21,0.05
"22049",22049,"PQ-22049","Fashion","Sports Wear",17,0.03
"22050",22050,"AB-22050","Fashion","Casula Shoes",40,0.05
"22051",22051,"CP-22051","Fashion","Running Shoes",112,0.04
"22052",22052,"XP-22052","Fashion","Formal Shoes",53,0.02
"22053",22053,"AB-22053","Fashion","Sneakers",12,0.03
"22054",22054,"XP-22054","Fashion","Titak watch",228,0.05
"22055",22055,"AP-22055","Fashion","Fossil Watch",53,0.05
"22056",22056,"PZ-22056","Fashion","T - Shirts",62,0.02
"22057",22057,"OL-22057","Fashion","Shirts",39,0.05
"22058",22058,"OL-22058","Fashion","Jeans",54,0.01
"22059",22059,"AB-22059","Fashion","Suits",27,0.01
"22060",22060,"AB-22060","Fashion","Sports Wear",21,0.03
"22061",22061,"PQ-22061","Fashion","Casula Shoes",40,0.03
"22062",22062,"PQ-22062","Fashion","Running Shoes",44,0.02
"22063",22063,"RS-22063","Fashion","Formal Shoes",71,0.01
"22064",22064,"RS-22064","Fashion","Sneakers",15,0.04
"22065",22065,"RS-22065","Fashion","Titak watch",57,0.03
"22066",22066,"AB-22066","Fashion","Fossil Watch",53,0.04
"22067",22067,"PQ-22067","Fashion","T - Shirts",248,0.04
"22068",22068,"CP-22068","Fashion","Shirts",39,0.05
"22069",22069,"AP-22069","Fashion","Jeans",72,0.05
"22070",22070,"XP-22070","Fashion","Suits",27,0.02
"22071",22071,"CP-22071","Fashion","Sports Wear",21,0.01
"22072",22072,"PZ-22072","Fashion","Casula Shoes",24,0.02
"22073",22073,"XP-22073","Fashion","Running Shoes",56,0.04
"22074",22074,"OL-22074","Fashion","Formal Shoes",213,0.05
"22075",22075,"RS-22075","Fashion","Sneakers",12,0.04
"22076",22076,"AP-22076","Fashion","Titak watch",228,0.04
"22077",22077,"RS-22077","Fashion","Fossil Watch",31,0.03
"22078",22078,"RS-22078","Fashion","T - Shirts",248,0.03
"22079",22079,"PQ-22079","Fashion","Shirts",98,0.02
"22080",22080,"AB-22080","Fashion","Jeans",43,0.05
"22081",22081,"AP-22081","Fashion","Suits",21,0.04
"22082",22082,"XP-22082","Fashion","Sports Wear",17,0.03
"22083",22083,"AB-22083","Fashion","Casula Shoes",122,0.02
"22084",22084,"XP-22084","Fashion","Running Shoes",74,0.02
"22085",22085,"OL-22085","Fashion","Formal Shoes",213,0.02
"22086",22086,"PZ-22086","Fashion","Sneakers",12,0.05
"22087",22087,"AP-22087","Fashion","Titak watch",114,0.01
"22088",22088,"PQ-22088","Fashion","Fossil Watch",79,0.05
"22089",22089,"PQ-22089","Fashion","T - Shirts",248,0.04
"22090",22090,"RS-22090","Fashion","Shirts",39,0.01
"22091",22091,"CP-22091","Fashion","Jeans",54,0.04
"22092",22092,"CP-22092","Fashion","Suits",36,0.01
"22093",22093,"AP-22093","Fashion","Sports Wear",21,0.05
"22094",22094,"CP-22094","Fashion","Casula Shoes",122,0.03
"22095",22095,"AP-22095","Fashion","Running Shoes",112,0.03
"22096",22096,"AB-22096","Fashion","Formal Shoes",213,0.03
"22097",22097,"XP-22097","Fashion","Sneakers",20,0.05
"22098",22098,"OL-22098","Fashion","Titak watch",76,0.05
"22099",22099,"AB-22099","Fashion","Fossil Watch",159,0.04
"22100",22100,"PZ-22100","Fashion","T - Shirts",124,0.02
"22101",22101,"OL-22101","Fashion","Shirts",65,0.03
"22102",22102,"PZ-22102","Fashion","Jeans",218,0.04
"22103",22103,"OL-22103","Fashion","Suits",21,0.03
"22104",22104,"AP-22104","Fashion","Sports Wear",42,0.02
"22105",22105,"PZ-22105","Fashion","Casula Shoes",122,0.01
"22106",22106,"PQ-22106","Fashion","Running Shoes",56,0.04
"22107",22107,"RS-22107","Fashion","Formal Shoes",42,0.04
"22108",22108,"XP-22108","Fashion","Sneakers",62,0.02
"22109",22109,"OL-22109","Fashion","Titak watch",76,0.01
"22110",22110,"AP-22110","Fashion","Fossil Watch",53,0.01
"22111",22111,"AB-22111","Fashion","T - Shirts",62,0.05
"22112",22112,"CP-22112","Fashion","Shirts",98,0.01
"22113",22113,"XP-22113","Fashion","Jeans",72,0.01
"22114",22114,"PQ-22114","Fashion","Suits",36,0.03
"22115",22115,"RS-22115","Fashion","Sports Wear",17,0.02
"22116",22116,"CP-22116","Fashion","Casula Shoes",24,0.05
"22117",22117,"OL-22117","Fashion","Running Shoes",56,0.05
"22118",22118,"CP-22118","Fashion","Formal Shoes",71,0.03
"22119",22119,"AB-22119","Fashion","Sneakers",62,0.01
"22120",22120,"OL-22120","Fashion","Titak watch",228,0.03
"22121",22121,"CP-22121","Fashion","Fossil Watch",53,0.04
"22122",22122,"RS-22122","Fashion","T - Shirts",82,0.05
"22123",22123,"PZ-22123","Fashion","Shirts",65,0.03
"22124",22124,"XP-22124","Fashion","Jeans",72,0.04
"22125",22125,"RS-22125","Fashion","Suits",54,0.03
"22126",22126,"RS-22126","Fashion","Sports Wear",21,0.03
"22127",22127,"XP-22127","Fashion","Casula Shoes",24,0.05
"22128",22128,"PZ-22128","Fashion","Running Shoes",224,0.04
"22129",22129,"AP-22129","Fashion","Formal Shoes",71,0.05
"22130",22130,"OL-22130","Fashion","Sneakers",62,0.04
"22131",22131,"XP-22131","Fashion","Titak watch",57,0.03
"22132",22132,"PZ-22132","Fashion","Fossil Watch",159,0.04
"22133",22133,"AB-22133","Fashion","T - Shirts",49,0.02
"22134",22134,"PQ-22134","Fashion","Shirts",65,0.02
"22135",22135,"AP-22135","Fashion","Jeans",43,0.04
"22136",22136,"AP-22136","Fashion","Suits",109,0.01
"22137",22137,"XP-22137","Fashion","Sports Wear",85,0.04
"22138",22138,"XP-22138","Fashion","Casula Shoes",24,0.01
"22139",22139,"AP-22139","Fashion","Running Shoes",74,0.02
"22140",22140,"OL-22140","Fashion","Formal Shoes",71,0.01
"22141",22141,"PQ-22141","Fashion","Sneakers",62,0.05
"22142",22142,"PQ-22142","Fashion","Titak watch",45,0.04
"22143",22143,"PZ-22143","Fashion","Fossil Watch",79,0.01
"22144",22144,"CP-22144","Fashion","T - Shirts",248,0.03
"22145",22145,"CP-22145","Fashion","Shirts",65,0.02
"22146",22146,"AP-22146","Fashion","Jeans",72,0.03
"22147",22147,"CP-22147","Fashion","Suits",27,0.05
"22148",22148,"OL-22148","Fashion","Sports Wear",28,0.02
"22149",22149,"RS-22149","Fashion","Casula Shoes",122,0.05
"22150",22150,"AB-22150","Fashion","Running Shoes",44,0.04
"22151",22151,"AB-22151","Fashion","Formal Shoes",71,0.03
"22152",22152,"AP-22152","Fashion","Sneakers",62,0.04
"22153",22153,"RS-22153","Fashion","Titak watch",45,0.05
"22154",22154,"OL-22154","Fashion","Fossil Watch",39,0.03
"22155",22155,"AB-22155","Fashion","T - Shirts",248,0.04
"22156",22156,"RS-22156","Fashion","Shirts",49,0.04
"22157",22157,"OL-22157","Fashion","Jeans",43,0.01
"22158",22158,"AB-22158","Fashion","Suits",36,0.03
"22159",22159,"PQ-22159","Fashion","Sports Wear",28,0.04
"22160",22160,"XP-22160","Fashion","Casula Shoes",30,0.03
"22161",22161,"RS-22161","Fashion","Running Shoes",112,0.01
"22162",22162,"PZ-22162","Fashion","Formal Shoes",42,0.01
"22163",22163,"CP-22163","Fashion","Sneakers",12,0.02
"22164",22164,"CP-22164","Fashion","Titak watch",76,0.05
"22165",22165,"AB-22165","Fashion","Fossil Watch",31,0.01
"22166",22166,"RS-22166","Fashion","T - Shirts",82,0.03
"22167",22167,"RS-22167","Fashion","Shirts",39,0.01
"22168",22168,"AP-22168","Fashion","Jeans",54,0.03
"22169",22169,"CP-22169","Fashion","Suits",54,0.05
"22170",22170,"RS-22170","Fashion","Sports Wear",85,0.03
"22171",22171,"PQ-22171","Fashion","Casula Shoes",61,0.01
"22172",22172,"OL-22172","Fashion","Running Shoes",74,0.05
"22173",22173,"PZ-22173","Fashion","Formal Shoes",71,0.01
"22174",22174,"OL-22174","Fashion","Sneakers",20,0.03
"22175",22175,"AP-22175","Fashion","Titak watch",228,0.04
"22176",22176,"AP-22176","Fashion","Fossil Watch",31,0.05
"22177",22177,"OL-22177","Fashion","T - Shirts",124,0.01
"22178",22178,"PZ-22178","Fashion","Shirts",49,0.05
"22179",22179,"AP-22179","Fashion","Jeans",54,0.04
"22180",22180,"RS-22180","Fashion","Suits",109,0.05
