"","order.id","product.id","customer.id","ship.id","qty.purchased","profit","purchase.segment"
"27886","XP-27886","AB-27886","IS-0017577","MZ-27886",1,158.1,"Home Office"
"27887","PZ-27887","PZ-27887","ER-0017578","AX-27887",3,98.4,"Consumer"
"27888","XP-27888","PZ-27888","ER-0017579","LP-27888",2,124.9,"Corporate"
"27889","OL-27889","AP-27889","AN-0017580","AX-27889",5,1.8,"Consumer"
"27890","RS-27890","PQ-27890","OS-0017581","AX-27890",5,17,"Corporate"
"27891","RS-27891","AB-27891","EL-0017582","LP-27891",2,32.2,"Consumer"
"27892","PQ-27892","AP-27892","RT-0017583","OP-27892",2,121.6,"Home Office"
"27893","CP-27893","PQ-27893","ON-0017584","PQ-27893",4,124.5,"Home Office"
"27894","PQ-27894","RS-27894","ER-0017585","DZ-27894",5,12.4,"Consumer"
"27895","AP-27895","CP-27895","RF-0017586","TA-27895",3,134.3,"Corporate"
"27896","PZ-27896","CP-27896","TH-0017587","DF-27896",2,63.1,"Home Office"
"27897","XP-27897","AB-27897","ER-0017588","DZ-27897",5,118.4,"Consumer"
"27898","PZ-27898","AP-27898","EN-0017589","MZ-27898",3,86.6,"Consumer"
"27899","XP-27899","XP-27899","RS-0017590","AX-27899",5,83.5,"Home Office"
"27900","AP-27900","XP-27900","SS-0017591","MZ-27900",3,12.7,"Consumer"
"27901","AP-27901","XP-27901","KS-0017592","OP-27901",4,21.3,"Home Office"
"27902","PZ-27902","PQ-27902","RT-0017593","AX-27902",1,37.1,"Home Office"
"27903","PQ-27903","OL-27903","DE-0017594","DF-27903",1,135,"Corporate"
"27904","AB-27904","AP-27904","CH-0017595","LM-27904",2,124.5,"Consumer"
"27905","RS-27905","XP-27905","UN-0017596","JK-27905",3,20.7,"Consumer"
"27906","AB-27906","RS-27906","RY-0017597","JK-27906",3,134.3,"Consumer"
"27907","OL-27907","PQ-27907","ST-0017598","DZ-27907",4,72.6,"Consumer"
"27908","XP-27908","AB-27908","ER-0017599","OP-27908",5,106,"Consumer"
"27909","OL-27909","CP-27909","OW-0017600","JK-27909",1,114,"Consumer"
"27910","XP-27910","XP-27910","LS-0017601","AX-27910",2,133.6,"Corporate"
"27911","OL-27911","XP-27911","ER-0017602","JK-27911",4,20.3,"Consumer"
"27912","PQ-27912","OL-27912","WN-0017603","AX-27912",2,42.5,"Corporate"
"27913","OL-27913","PZ-27913","ER-0017604","MZ-27913",1,37.1,"Consumer"
"27914","OL-27914","XP-27914","LY-0017605","DF-27914",2,126.1,"Consumer"
"27915","OL-27915","PZ-27915","ND-0017606","DF-27915",4,98.9,"Corporate"
"27916","OL-27916","CP-27916","ON-0017607","TA-27916",4,15.5,"Consumer"
"27917","AP-27917","CP-27917","KA-0017608","AX-27917",4,138.9,"Corporate"
"27918","PQ-27918","CP-27918","RT-0017609","LM-27918",3,74.2,"Home Office"
"27919","AB-27919","OL-27919","IN-0017610","DF-27919",4,118.4,"Consumer"
"27920","AP-27920","CP-27920","EY-0017611","AX-27920",4,92.5,"Consumer"
"27921","RS-27921","PZ-27921","IN-0017612","DF-27921",1,131.5,"Consumer"
"27922","XP-27922","RS-27922","EN-0017613","OP-27922",5,23.6,"Consumer"
"27923","XP-27923","OL-27923","NI-0017614","PQ-27923",1,2.5,"Consumer"
"27924","OL-27924","OL-27924","RN-0017615","OP-27924",1,40.8,"Consumer"
"27925","AB-27925","CP-27925","KY-0017616","MZ-27925",3,110.4,"Corporate"
"27926","AP-27926","CP-27926","SE-0017617","DZ-27926",5,122.4,"Consumer"
"27927","AP-27927","AB-27927","ON-0017618","AX-27927",3,20.7,"Consumer"
"27928","OL-27928","PZ-27928","ER-0017619","PQ-27928",1,141.2,"Consumer"
"27929","AB-27929","RS-27929","EN-0017620","LM-27929",3,74.2,"Corporate"
"27930","AP-27930","RS-27930","ON-0017621","DZ-27930",4,118.4,"Corporate"
"27931","CP-27931","AB-27931","IS-0017622","LM-27931",4,84.6,"Home Office"
"27932","PQ-27932","PZ-27932","RG-0017623","LM-27932",2,120.6,"Corporate"
"27933","AB-27933","RS-27933","AM-0017624","JK-27933",4,15.9,"Home Office"
"27934","OL-27934","RS-27934","NE-0017625","LP-27934",3,28.3,"Consumer"
"27935","AB-27935","XP-27935","NT-0017626","AX-27935",4,27.4,"Corporate"
"27936","XP-27936","CP-27936","ER-0017627","DZ-27936",5,99.2,"Home Office"
"27937","PZ-27937","AB-27937","ON-0017628","DF-27937",3,113.8,"Consumer"
"27938","PZ-27938","OL-27938","ON-0017629","PQ-27938",1,62,"Corporate"
"27939","RS-27939","AP-27939","OK-0017630","AX-27939",3,141.2,"Corporate"
"27940","AP-27940","AB-27940","EY-0017631","MZ-27940",1,72.6,"Consumer"
"27941","RS-27941","AP-27941","PE-0017632","DZ-27941",5,130.8,"Consumer"
"27942","OL-27942","OL-27942","NG-0017633","OP-27942",5,106.2,"Consumer"
"27943","RS-27943","OL-27943","ER-0017634","DZ-27943",3,105.3,"Consumer"
"27944","PQ-27944","RS-27944","ER-0017635","JK-27944",3,25.7,"Corporate"
"27945","PZ-27945","AB-27945","ON-0017636","TA-27945",5,17,"Corporate"
"27946","CP-27946","PZ-27946","TY-0017637","DF-27946",1,39.6,"Consumer"
"27947","CP-27947","RS-27947","TS-0017638","MZ-27947",5,88,"Consumer"
"27948","AP-27948","RS-27948","EY-0017639","PQ-27948",1,128.7,"Consumer"
"27949","RS-27949","RS-27949","SA-0017640","PQ-27949",1,62,"Corporate"
"27950","AP-27950","PZ-27950","RY-0017641","JK-27950",2,125.2,"Consumer"
"27951","AP-27951","AB-27951","CH-0017642","DZ-27951",2,75.8,"Consumer"
"27952","AP-27952","OL-27952","CH-0017643","OP-27952",2,153.1,"Consumer"
"27953","PZ-27953","AP-27953","ON-0017644","TA-27953",5,106.2,"Consumer"
"27954","AP-27954","PQ-27954","ER-0017645","DZ-27954",2,133.6,"Consumer"
"27955","PZ-27955","CP-27955","CH-0017646","DF-27955",2,22.5,"Consumer"
"27956","AP-27956","CP-27956","ON-0017647","LP-27956",1,0.8,"Corporate"
"27957","AB-27957","OL-27957","ON-0017648","DZ-27957",5,35.9,"Consumer"
"27958","RS-27958","AP-27958","EN-0017649","DF-27958",4,126.1,"Consumer"
"27959","OL-27959","CP-27959","TE-0017650","TA-27959",2,120.2,"Corporate"
"27960","OL-27960","RS-27960","NT-0017651","TA-27960",2,31,"Home Office"
"27961","CP-27961","XP-27961","IO-0017652","DF-27961",2,134.3,"Consumer"
"27962","AB-27962","AP-27962","EN-0017653","LM-27962",5,47.2,"Consumer"
"27963","AB-27963","AP-27963","ER-0017654","LP-27963",3,153.1,"Consumer"
"27964","XP-27964","CP-27964","AS-0017655","DF-27964",5,76.8,"Consumer"
"27965","AP-27965","XP-27965","SH-0017656","TA-27965",3,131.5,"Consumer"
"27966","AP-27966","PQ-27966","ES-0017657","MZ-27966",5,7.2,"Consumer"
"27967","AP-27967","RS-27967","ND-0017658","AX-27967",3,2.5,"Consumer"
"27968","CP-27968","PZ-27968","RT-0017659","OP-27968",1,35.9,"Consumer"
"27969","AB-27969","AP-27969","LK-0017660","AX-27969",3,123.8,"Consumer"
"27970","AB-27970","XP-27970","TT-0017661","TA-27970",1,126.6,"Corporate"
"27971","PQ-27971","AB-27971","ER-0017662","LP-27971",1,62,"Consumer"
"27972","CP-27972","RS-27972","AM-0017663","AX-27972",4,129.8,"Home Office"
"27973","PQ-27973","AP-27973","SO-0017664","LM-27973",4,47.2,"Corporate"
"27974","PZ-27974","AP-27974","LY-0017665","PQ-27974",2,153.1,"Consumer"
"27975","AB-27975","CP-27975","CK-0017666","MZ-27975",4,100.3,"Home Office"
"27976","RS-27976","AB-27976","TO-0017667","PQ-27976",4,129.3,"Consumer"
"27977","AP-27977","AB-27977","IN-0017668","OP-27977",1,24.6,"Consumer"
"27978","OL-27978","AB-27978","SS-0017669","PQ-27978",3,2.5,"Consumer"
"27979","AP-27979","OL-27979","DE-0017670","JK-27979",1,40.8,"Corporate"
"27980","CP-27980","AB-27980","SE-0017671","DF-27980",2,139.5,"Consumer"
"27981","OL-27981","PZ-27981","AS-0017672","LP-27981",3,120.2,"Consumer"
"27982","CP-27982","CP-27982","EY-0017673","DF-27982",5,12.4,"Home Office"
"27983","XP-27983","XP-27983","RI-0017674","JK-27983",1,141.2,"Home Office"
"27984","PZ-27984","XP-27984","RS-0017675","AX-27984",5,71.1,"Consumer"
"27985","CP-27985","PZ-27985","L--0017676","MZ-27985",1,160.6,"Consumer"
"27986","OL-27986","XP-27986","IN-0017677","LP-27986",1,106.2,"Corporate"
"27987","PQ-27987","AP-27987","ES-0017678","AX-27987",4,94.4,"Home Office"
"27988","OL-27988","PZ-27988","VA-0017679","LM-27988",5,1.8,"Consumer"
"27989","PQ-27989","XP-27989","NE-0017680","AX-27989",2,1.6,"Consumer"
"27990","AB-27990","AB-27990","NN-0017681","TA-27990",4,22.5,"Corporate"
"27991","AP-27991","PZ-27991","PP-0017682","DF-27991",3,117.1,"Corporate"
"27992","OL-27992","RS-27992","AN-0017683","AX-27992",5,111.7,"Consumer"
"27993","XP-27993","RS-27993","ON-0017684","AX-27993",2,31,"Consumer"
"27994","PQ-27994","PQ-27994","IN-0017685","OP-27994",3,120.6,"Corporate"
"27995","PZ-27995","OL-27995","LE-0017686","JK-27995",5,47.2,"Corporate"
"27996","OL-27996","AB-27996","NG-0017687","LP-27996",2,158.1,"Consumer"
"27997","RS-27997","RS-27997","LL-0017688","AX-27997",1,112.1,"Consumer"
"27998","AB-27998","RS-27998","TO-0017689","PQ-27998",1,131.5,"Consumer"
"27999","CP-27999","CP-27999","ER-0017690","PQ-27999",2,24.6,"Consumer"
"28000","AP-28000","PZ-28000","ON-0017691","OP-28000",1,4.2,"Consumer"
"28001","CP-28001","CP-28001","RD-0017692","OP-28001",2,34.7,"Corporate"
"28002","PQ-28002","AB-28002","LD-0017693","DF-28002",4,126.1,"Consumer"
"28003","XP-28003","RS-28003","IT-0017694","LP-28003",3,107.4,"Consumer"
"28004","XP-28004","CP-28004","ON-0017695","OP-28004",5,12.4,"Corporate"
"28005","RS-28005","PQ-28005","KE-0017696","TA-28005",4,129.8,"Home Office"
"28006","AB-28006","PQ-28006","NG-0017697","LM-28006",2,75.8,"Consumer"
"28007","PQ-28007","OL-28007","ON-0017698","DF-28007",1,163,"Consumer"
"28008","AB-28008","PQ-28008","ER-0017699","DF-28008",3,98.4,"Corporate"
"28009","XP-28009","AB-28009","CK-0017700","DF-28009",2,129.3,"Corporate"
"28010","CP-28010","OL-28010","BB-0017701","LM-28010",2,22.5,"Home Office"
"28011","PQ-28011","PQ-28011","ER-0017702","PQ-28011",3,2.5,"Consumer"
"28012","AB-28012","AB-28012","EL-0017703","PQ-28012",2,34.7,"Consumer"
"28013","XP-28013","XP-28013","LL-0017704","DF-28013",4,126.1,"Consumer"
"28014","AB-28014","XP-28014","RZ-0017705","LM-28014",4,107.4,"Home Office"
"28015","AP-28015","OL-28015","NG-0017706","DZ-28015",5,12.4,"Consumer"
"28016","AP-28016","PQ-28016","RD-0017707","OP-28016",4,102.4,"Corporate"
"28017","AP-28017","XP-28017","LY-0017708","DZ-28017",2,63.1,"Consumer"
"28018","PZ-28018","XP-28018","IC-0017709","LM-28018",5,118.4,"Consumer"
"28019","AB-28019","PQ-28019","NK-0017710","MZ-28019",2,100.3,"Home Office"
"28020","AP-28020","AP-28020","NE-0017711","TA-28020",4,120.6,"Consumer"
"28021","OL-28021","CP-28021","NS-0017712","TA-28021",3,15.9,"Consumer"
"28022","RS-28022","PQ-28022","IN-0017713","JK-28022",1,3.3,"Corporate"
"28023","XP-28023","PQ-28023","NG-0017714","JK-28023",1,38.3,"Consumer"
"28024","PZ-28024","XP-28024","AN-0017715","LP-28024",2,139.5,"Corporate"
"28025","AP-28025","RS-28025","IR-0017716","DF-28025",4,98.9,"Corporate"
"28026","XP-28026","PZ-28026","OW-0017717","DZ-28026",5,12.4,"Consumer"
"28027","AB-28027","RS-28027","IN-0017718","JK-28027",3,113.8,"Home Office"
"28028","OL-28028","AB-28028","TH-0017719","OP-28028",3,74.2,"Home Office"
"28029","AB-28029","CP-28029","ON-0017720","LM-28029",2,158.1,"Corporate"
"28030","AB-28030","AB-28030","GE-0017721","LP-28030",5,96.4,"Consumer"
"28031","PZ-28031","PZ-28031","RI-0017722","OP-28031",1,127.1,"Corporate"
"28032","RS-28032","CP-28032","IS-0017723","LP-28032",1,25.7,"Home Office"
"28033","OL-28033","AP-28033","LL-0017724","MZ-28033",2,42.5,"Consumer"
"28034","XP-28034","PQ-28034","ON-0017725","DZ-28034",4,22.5,"Consumer"
"28035","PQ-28035","XP-28035","ON-0017726","DF-28035",1,135,"Home Office"
"28036","AB-28036","PQ-28036","ST-0017727","OP-28036",4,124.5,"Consumer"
"28037","PQ-28037","CP-28037","ER-0017728","DF-28037",5,12.4,"Home Office"
"28038","AB-28038","XP-28038","EN-0017729","AX-28038",2,138.9,"Consumer"
"28039","OL-28039","PZ-28039","LL-0017730","TA-28039",1,77.4,"Corporate"
"28040","PZ-28040","OL-28040","CK-0017731","JK-28040",3,160.6,"Home Office"
"28041","AB-28041","RS-28041","ER-0017732","JK-28041",2,108.2,"Consumer"
"28042","PQ-28042","CP-28042","VA-0017733","TA-28042",3,118.4,"Consumer"
"28043","OL-28043","OL-28043","TH-0017734","MZ-28043",1,25.7,"Corporate"
"28044","AP-28044","RS-28044","AN-0017735","MZ-28044",3,28.3,"Home Office"
"28045","XP-28045","PQ-28045","BS-0017736","LP-28045",1,37.1,"Consumer"
"28046","CP-28046","PQ-28046","TE-0017737","LM-28046",3,123.8,"Consumer"
"28047","PZ-28047","AB-28047","IN-0017738","LM-28047",1,122.4,"Corporate"
"28048","XP-28048","XP-28048","SA-0017739","TA-28048",4,15.5,"Corporate"
"28049","OL-28049","PQ-28049","IN-0017740","LM-28049",1,138.9,"Consumer"
"28050","CP-28050","CP-28050","SA-0017741","TA-28050",1,72.6,"Corporate"
"28051","CP-28051","RS-28051","NO-0017742","OP-28051",4,138.2,"Consumer"
"28052","AB-28052","AB-28052","DY-0017743","AX-28052",1,110.1,"Home Office"
"28053","XP-28053","RS-28053","LL-0017744","LP-28053",2,129.3,"Corporate"
"28054","RS-28054","AP-28054","ER-0017745","MZ-28054",1,23.6,"Consumer"
"28055","OL-28055","PZ-28055","CK-0017746","PQ-28055",5,17,"Consumer"
"28056","XP-28056","RS-28056","AN-0017747","MZ-28056",1,39.6,"Corporate"
"28057","OL-28057","PQ-28057","CK-0017748","JK-28057",4,126.1,"Consumer"
"28058","AP-28058","PQ-28058","ON-0017749","DZ-28058",2,111.7,"Home Office"
"28059","XP-28059","XP-28059","NG-0017750","AX-28059",3,20.7,"Consumer"
"28060","PZ-28060","AB-28060","AS-0017751","DF-28060",3,120.6,"Consumer"
"28061","OL-28061","PZ-28061","CK-0017752","DZ-28061",5,71.1,"Home Office"
"28062","PQ-28062","AP-28062","ER-0017753","AX-28062",1,160.6,"Consumer"
"28063","PQ-28063","AB-28063","NE-0017754","MZ-28063",5,96.4,"Corporate"
"28064","AP-28064","AP-28064","ER-0017755","OP-28064",3,131.5,"Consumer"
"28065","RS-28065","AB-28065","NS-0017756","LP-28065",5,18.1,"Corporate"
"28066","RS-28066","XP-28066","RD-0017757","DF-28066",1,1.6,"Consumer"
"28067","CP-28067","PQ-28067","AS-0017758","LM-28067",5,17.6,"Corporate"
"28068","PQ-28068","OL-28068","LI-0017759","LP-28068",2,126.1,"Corporate"
"28069","PQ-28069","PQ-28069","RT-0017760","MZ-28069",3,113.8,"Consumer"
"28070","OL-28070","AB-28070","NE-0017761","DF-28070",2,31,"Consumer"
"28071","PZ-28071","OL-28071","MS-0017762","MZ-28071",5,91,"Consumer"
"28072","PZ-28072","RS-28072","NE-0017763","OP-28072",5,47.2,"Consumer"
"28073","AB-28073","AB-28073","OD-0017764","AX-28073",4,158.1,"Consumer"
"28074","AB-28074","AB-28074","IS-0017765","OP-28074",2,112.1,"Home Office"
"28075","OL-28075","RS-28075","DI-0017766","DZ-28075",5,94.4,"Consumer"
"28076","XP-28076","PQ-28076","ER-0017767","LM-28076",3,15.9,"Corporate"
"28077","XP-28077","CP-28077","AN-0017768","TA-28077",2,42.5,"Consumer"
"28078","AB-28078","XP-28078","ER-0017769","LP-28078",1,37.1,"Corporate"
"28079","AP-28079","AB-28079","NT-0017770","LP-28079",3,110.4,"Home Office"
"28080","XP-28080","CP-28080","AS-0017771","LM-28080",4,90.4,"Corporate"
"28081","RS-28081","PQ-28081","ON-0017772","DF-28081",2,31,"Consumer"
"28082","OL-28082","XP-28082","CO-0017773","DF-28082",4,138.9,"Corporate"
"28083","OL-28083","RS-28083","UN-0017774","LM-28083",2,69.5,"Consumer"
"28084","PZ-28084","XP-28084","ON-0017775","MZ-28084",4,148.2,"Consumer"
"28085","RS-28085","RS-28085","CO-0017776","LP-28085",4,100.3,"Corporate"
"28086","OL-28086","OL-28086","AS-0017777","LP-28086",2,133.6,"Consumer"
"28087","PZ-28087","AP-28087","AN-0017778","PQ-28087",5,12.7,"Consumer"
"28088","XP-28088","PZ-28088","ON-0017779","JK-28088",2,42.5,"Corporate"
"28089","OL-28089","AP-28089","OK-0017780","DZ-28089",4,22.5,"Corporate"
"28090","RS-28090","RS-28090","CH-0017781","MZ-28090",5,132.8,"Consumer"
"28091","AB-28091","PQ-28091","OS-0017782","MZ-28091",5,101.1,"Consumer"
"28092","PQ-28092","AB-28092","TE-0017783","TA-28092",1,62,"Corporate"
"28093","RS-28093","PQ-28093","ER-0017784","TA-28093",2,125.2,"Consumer"
"28094","CP-28094","AP-28094","IA-0017785","DZ-28094",3,69.5,"Consumer"
"28095","OL-28095","XP-28095","CH-0017786","MZ-28095",1,158.1,"Corporate"
"28096","PQ-28096","PZ-28096","RZ-0017787","DF-28096",5,67,"Home Office"
"28097","OL-28097","PQ-28097","LS-0017788","MZ-28097",5,127.1,"Consumer"
"28098","XP-28098","AP-28098","ON-0017789","LM-28098",1,27.9,"Consumer"
"28099","PQ-28099","CP-28099","ON-0017790","DZ-28099",3,28.3,"Corporate"
"28100","XP-28100","PQ-28100","MS-0017791","JK-28100",5,11.5,"Consumer"
"28101","OL-28101","AP-28101","ON-0017792","DF-28101",2,135,"Consumer"
"28102","PZ-28102","PQ-28102","AR-0017793","TA-28102",3,113.8,"Home Office"
"28103","RS-28103","PZ-28103","EN-0017794","LP-28103",5,12.4,"Consumer"
"28104","CP-28104","AP-28104","RZ-0017795","DZ-28104",5,113.8,"Home Office"
"28105","XP-28105","PQ-28105","DE-0017796","JK-28105",5,71.1,"Corporate"
"28106","PQ-28106","XP-28106","AN-0017797","MZ-28106",2,148.2,"Consumer"
"28107","AP-28107","PQ-28107","TH-0017798","OP-28107",2,100.3,"Home Office"
"28108","AP-28108","PQ-28108","NT-0017799","AX-28108",3,131.5,"Home Office"
"28109","PZ-28109","CP-28109","NE-0017800","LM-28109",5,1.8,"Consumer"
"28110","CP-28110","OL-28110","NG-0017801","DZ-28110",5,0.8,"Corporate"
"28111","XP-28111","OL-28111","AK-0017802","LM-28111",4,32.2,"Home Office"
"28112","RS-28112","RS-28112","LO-0017803","LP-28112",1,137.3,"Corporate"
"28113","PQ-28113","PZ-28113","NG-0017804","LM-28113",5,79.8,"Consumer"
"28114","AB-28114","CP-28114","AN-0017805","PQ-28114",5,12.4,"Consumer"
"28115","PQ-28115","PQ-28115","TT-0017806","DZ-28115",1,143.4,"Corporate"
"28116","PZ-28116","AB-28116","EZ-0017807","LM-28116",1,71.1,"Consumer"
"28117","CP-28117","PQ-28117","KS-0017808","MZ-28117",3,138.2,"Home Office"
"28118","PZ-28118","CP-28118","AN-0017809","PQ-28118",4,84.6,"Corporate"
"28119","AB-28119","OL-28119","ON-0017810","MZ-28119",4,111.8,"Corporate"
"28120","AP-28120","RS-28120","ER-0017811","PQ-28120",1,23.6,"Home Office"
"28121","AP-28121","OL-28121","ER-0017812","MZ-28121",4,21.3,"Corporate"
"28122","RS-28122","XP-28122","ON-0017813","MZ-28122",1,35.9,"Corporate"
"28123","RS-28123","OL-28123","EN-0017814","DZ-28123",3,123.8,"Consumer"
"28124","OL-28124","RS-28124","RE-0017815","LP-28124",3,120.2,"Consumer"
"28125","AB-28125","PZ-28125","TZ-0017816","LP-28125",3,20.7,"Home Office"
"28126","XP-28126","PQ-28126","NA-0017817","DZ-28126",4,138.9,"Consumer"
"28127","AB-28127","AB-28127","NT-0017818","MZ-28127",1,72.6,"Home Office"
"28128","RS-28128","XP-28128","LL-0017819","AX-28128",5,130.8,"Consumer"
"28129","OL-28129","OL-28129","ER-0017820","LP-28129",1,108.2,"Consumer"
"28130","RS-28130","PZ-28130","SS-0017821","JK-28130",4,129.3,"Consumer"
"28131","AP-28131","PZ-28131","ER-0017822","JK-28131",1,26.8,"Consumer"
"28132","RS-28132","AB-28132","NE-0017823","JK-28132",3,28.3,"Consumer"
"28133","CP-28133","PQ-28133","GS-0017824","LP-28133",3,38.3,"Consumer"
"28134","OL-28134","RS-28134","ON-0017825","OP-28134",3,123.8,"Corporate"
"28135","AB-28135","PZ-28135","NI-0017826","MZ-28135",4,98.9,"Corporate"
"28136","XP-28136","RS-28136","ZA-0017827","DF-28136",4,15.5,"Home Office"
"28137","XP-28137","PZ-28137","TT-0017828","MZ-28137",3,134.3,"Corporate"
"28138","AB-28138","PZ-28138","NS-0017829","PQ-28138",4,59.9,"Consumer"
"28139","CP-28139","XP-28139","UN-0017830","AX-28139",3,153.1,"Consumer"
"28140","AB-28140","XP-28140","DT-0017831","AX-28140",2,100.3,"Home Office"
"28141","XP-28141","RS-28141","TZ-0017832","MZ-28141",2,116.2,"Corporate"
"28142","AB-28142","XP-28142","ER-0017833","OP-28142",2,20.3,"Consumer"
"28143","XP-28143","RS-28143","AN-0017834","DZ-28143",1,3.3,"Corporate"
"28144","OL-28144","RS-28144","LL-0017835","TA-28144",1,40.8,"Consumer"
"28145","PQ-28145","PQ-28145","NE-0017836","LM-28145",2,126.1,"Home Office"
"28146","PQ-28146","AP-28146","IG-0017837","MZ-28146",5,122.4,"Consumer"
"28147","XP-28147","OL-28147","AN-0017838","MZ-28147",2,31,"Consumer"
"28148","RS-28148","RS-28148","NG-0017839","AX-28148",1,145.7,"Home Office"
"28149","CP-28149","RS-28149","IN-0017840","DZ-28149",1,71.1,"Corporate"
"28150","CP-28150","AP-28150","TO-0017841","DF-28150",5,143.2,"Consumer"
"28151","PQ-28151","XP-28151","TT-0017842","JK-28151",3,110.1,"Corporate"
"28152","RS-28152","PZ-28152","ON-0017843","OP-28152",3,105.3,"Consumer"
"28153","RS-28153","AP-28153","AY-0017844","LP-28153",4,20.3,"Consumer"
"28154","CP-28154","AB-28154","AS-0017845","LM-28154",1,4.2,"Consumer"
"28155","AB-28155","CP-28155","AM-0017846","AX-28155",1,40.8,"Corporate"
"28156","OL-28156","CP-28156","LT-0017847","DZ-28156",5,110.4,"Consumer"
"28157","AB-28157","PQ-28157","ER-0017848","DZ-28157",1,122.4,"Corporate"
"28158","PQ-28158","CP-28158","UN-0017849","MZ-28158",2,31,"Consumer"
"28159","AP-28159","AP-28159","EN-0017850","MZ-28159",4,102.4,"Consumer"
"28160","XP-28160","AP-28160","ER-0017851","DZ-28160",4,59.9,"Corporate"
"28161","AB-28161","XP-28161","ON-0017852","JK-28161",2,153.1,"Home Office"
"28162","PZ-28162","AB-28162","EZ-0017853","DZ-28162",3,110.1,"Consumer"
"28163","PZ-28163","PQ-28163","LE-0017854","JK-28163",4,111.8,"Consumer"
"28164","RS-28164","PQ-28164","WE-0017855","PQ-28164",1,26.8,"Consumer"
"28165","PZ-28165","AB-28165","PS-0017856","DZ-28165",3,2.5,"Corporate"
"28166","PZ-28166","OL-28166","EN-0017857","OP-28166",4,32.2,"Consumer"
"28167","PZ-28167","PZ-28167","TH-0017858","TA-28167",3,130.6,"Corporate"
"28168","AB-28168","PZ-28168","ER-0017859","JK-28168",3,107.4,"Consumer"
"28169","CP-28169","XP-28169","OX-0017860","PQ-28169",1,62,"Home Office"
"28170","AB-28170","CP-28170","ER-0017861","DF-28170",2,134.3,"Corporate"
"28171","OL-28171","PZ-28171","LL-0017862","MZ-28171",1,72.6,"Corporate"
"28172","OL-28172","AB-28172","TS-0017863","AX-28172",2,158.1,"Consumer"
"28173","CP-28173","PQ-28173","LL-0017864","MZ-28173",3,98.4,"Corporate"
"28174","CP-28174","AP-28174","ON-0017865","DF-28174",2,124.9,"Consumer"
"28175","PQ-28175","AP-28175","ON-0017866","JK-28175",1,26.8,"Consumer"
